song_id,song_name,song_songer,song_publishTime,sentiment,confidence,positive_prob,negative_prob
1376125188,70%,GALI,1.56E+12,-1,0.978109,0.00985084,0.990149
1360627875,山羊,Mercy,1.56E+12,-1,0.98665,0.0060074,0.993993
1366115031,椰林飘香 Freestyle,AR（刘夫阳）,1.56E+12,1,0.868035,0.940616,0.0593843
1442411465,《HolyGrail自传I：吹牛皮序章》,Holy Grail,1.59E+12,-1,0.994054,0.0026755,0.997325
1431866207,皇冠,新秀,1.58E+12,1,0.591927,0.816367,0.183633
1408941727,Mr. Bentley,KnowKnow,1.58E+12,1,0.991855,0.996335,0.00366526
1417481639,P.F.B,P.F.B,1.58E+12,-1,0.615868,0.172859,0.827141
1431941680,COLDLY,404 RAPPER,1.58E+12,-1,0.155964,0.379816,0.620184
1423032318,2.乌托邦（Hip-Hop Utopia),V.O.B,1.58E+12,1,0.651957,0.843381,0.156619
1330970507,My 22,逆时针向,1.54E+12,1,0.819798,0.918909,0.081091
1342278329,人生苦短,JSore,1.55E+12,1,0.990422,0.99569,0.00430992
1400095746,Shiloh Dynasty-Fall（C-Sea remix）,C-Sea,1.57E+12,-1,0.662943,0.151676,0.848324
1323303656,不要了,宇西,1.54E+12,-1,0.999908,4.16E-05,0.999958
540729713,在烟雾里弥漫,木秦,1.52E+12,1,0.720792,0.874356,0.125644
862100158,卡布奇诺,6诗人,1.53E+12,1,0.989282,0.995177,0.00482291
1350408545,背叛,咏者OGCJM,1.55E+12,-1,0.998249,0.000787797,0.999212
518682659,泡沫（Swang?Remix）,Swang多雷,1.51E+12,1,0.55259,0.798666,0.201334
1347993795,Feral Grass,果子,1.55E+12,-1,0.948717,0.0230775,0.976922
1302321243,悲伤每天SadEveryday,Jndo,1.53E+12,0,0.29901,0.46495,0.53505
1345100444,忘记(Prod. Lil Nickle),卓米酒,1.55E+12,1,0.756494,0.890422,0.109578
1339487747,不存在的以后,真香brother_贝塔,1.55E+12,-1,0.740774,0.116652,0.883348
1428579326,大都市（prod by Jhythme5）,Z,1.58E+12,1,0.997575,0.998909,0.00109108
521432830,等我回家（??? Remix）,孤矢,1.51E+12,1,0.781648,0.901741,0.0982586
456298253,U Try To Do Sth,JAEFOREAL,1.49E+12,-1,0.419567,0.261195,0.738805
864460086,一人饮酒醉Remix,k,1.53E+12,-1,0.999987,5.90E-06,0.999994
1212320,Sketch Plane,Cam Kelley,1.31E+12,1,0.955884,0.980148,0.0198521
558419104,the?rest?is?history,木秦,1.53E+12,1,0.87941,0.945734,0.0542657
471374398,随我,华晨宇,1.49E+12,1,0.507908,0.778558,0.221441
420400419,小猴子,蒋梓晨,1.47E+12,1,0.999438,0.999747,0.000252765
1490421312,《Holy Grail自传III：可乐辩论会》,Holy Grail,1.60E+12,1,0.594837,0.817677,0.182324
502477353,BALL,BLOWFEVER,1.50E+12,-1,0.968731,0.014071,0.985929
1458783781,凹凸凹（O2O）,2Night夜里,1.59E+12,-1,0.299081,0.315414,0.684586
1415148798,GO!,刘炫廷,1.58E+12,1,0.0102629,0.554618,0.445382
1322261402,反面教材,Kc,1.54E+12,1,0.175688,0.62906,0.37094
1384913819,自摸,HPC.,1.57E+12,-1,0.972751,0.0122621,0.987738
529197058,镰鼬,PO8,1.52E+12,-1,0.544721,0.204875,0.795125
1475913857,SPECIAL FORCES,Holy Grail,1.60E+12,1,0.599011,0.819555,0.180445
1366098515,Black,直火帮 Straight Fire Gang,1.56E+12,-1,0.994763,0.0023564,0.997644
1444186177,歌舞伎町的传奇,直火帮Feezy,1.59E+12,-1,0.979992,0.00900336,0.990997
1402877928,街头霸王,新秀,1.57E+12,-1,0.0241527,0.439131,0.560869
550376383,?,PO8,1.52E+12,1,0.793807,0.907213,0.092787
1388678547,太乱,Holy Grail,1.57E+12,-1,0.706059,0.132274,0.867726
1495941782,YioWerr药娃儿 (Prod.Ant Chamberlain),SASI,1.61E+12,-1,0.646628,0.159018,0.840982
1469227272,@所有人,J-李俊霖,1.60E+12,-1,0.0765524,0.415551,0.584449
1486902853,Back To Life,欧瑞SoulCore,1.60E+12,1,0.334434,0.700495,0.299505
1489294604,活在你的世界,吴壹,1.60E+12,1,0.829655,0.923345,0.076655
1488990359,My idol,法老,1.60E+12,1,0.991331,0.996099,0.0039009
1486763122,哎呦喂,YangYang,1.60E+12,-1,0.336242,0.298691,0.701309
1486520170,这是我最后一次消费你了,#Koos,1.60E+12,-1,0.97924,0.0093422,0.990658
1323763133,LOVE6,YOUNG,1.54E+12,-1,0.529433,0.211755,0.788245
1437339477,可以回头看 不能往回走,DeaconOnTheTrack,1.59E+12,1,0.104811,0.597165,0.402835
1482146943,Super X (Live),mac ova seas,1.60E+12,1,0.792678,0.906705,0.0932949
1480966954,亖,SOG,1.60E+12,-1,0.978187,0.00981589,0.990184
1480684988,DELETE,Yee,1.60E+12,-1,0.999718,0.000126854,0.999873
1479364780,把我变成雨天,ksovii,1.60E+12,0,0.929461,0.496473,0.503527
1385126375,UP! (Prod.DirtySosa),CHILYNOKIA,1.57E+12,0,0.396209,0.53019,0.46981
1477110992,说唱明星,畸形儿-DeformedBoi,1.60E+12,1,0.249982,0.662492,0.337508
1478226482,逃,Lil Wen,1.60E+12,1,0.853858,0.934236,0.0657637
1441576958,人为财死 鸟为食亡,mac ova seas,1.59E+12,-1,0.0203643,0.440836,0.559164
1454125389,7%,张星特,1.59E+12,1,0.103257,0.596466,0.403534
1356895465,当你死了,张雪飞,1.55E+12,-1,0.969913,0.0135391,0.986461
1474392521,ONE MINUTE,NEG关外马匪,1.60E+12,1,0.972842,0.987779,0.0122213
1454432743,飞船,日白Whitesun,1.59E+12,-1,0.723723,0.124325,0.875675
1452196313,2037（Prod by ChunLi128）,Lib Jas,1.59E+12,-1,0.979194,0.00936271,0.990637
1455591319,墨菲,小白龙Jerry,1.59E+12,1,0.0391507,0.567618,0.432382
1456903163,You Can't Catch Me Freestyle(Bonus Track),HAN,1.59E+12,1,0.0635556,0.5786,0.4214
1456903213,RUNNING,HAN,1.59E+12,-1,0.285987,0.321306,0.678694
1450167733,传人,李恩泽,1.59E+12,1,0.46707,0.760182,0.239818
1413183736,We Bad So high,Lambert,1.58E+12,1,0.873384,0.943023,0.0569772
1440684411,尘埃,Golden Stone,1.59E+12,-1,0.974158,0.0116291,0.988371
1321491289,开个玩笑[prod. by GZ],吉丁Kiddin,1.54E+12,-1,0.955793,0.019893,0.980107
1440704957,正是在下,李炎欣,1.59E+12,-1,0.906797,0.0419413,0.958059
1415619986,REPO,CLOUDWANG 王云,1.58E+12,1,0.939888,0.97295,0.0270502
1387102921,黑色研究 (A Study In Black),whySf,1.57E+12,-1,0.881881,0.0531534,0.946847
